Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,ORB%.1,FT/FGA.1,Team,Season,SeasonType
44.0,44.0,2022-01-14,@,SAC,L,114.0,126.0,,105.7,116.8,107.8,0.158,0.426,0.528,51.5,56.8,6.5,6.8,0.5,13.6,24.5,0.129,0.568,11.6,26.0,0.177,HOU,2022,reg
45.0,45.0,2022-01-16,@,SAC,W,118.0,112.0,,112.8,107.0,104.7,0.316,0.526,0.682,44.0,53.7,5.7,5.7,0.645,21.0,11.8,0.263,0.516,10.6,14.0,0.198,HOU,2022,reg
46.0,46.0,2022-01-19,@,UTA,W,116.0,111.0,,121.6,116.3,95.4,0.177,0.469,0.56,52.7,58.5,4.2,5.9,0.542,8.0,24.0,0.125,0.528,8.4,25.6,0.191,HOU,2022,reg
47.0,47.0,2022-01-21,@,GSW,L,103.0,105.0,,103.5,105.5,99.6,0.225,0.393,0.527,51.3,65.8,10.0,5.9,0.483,10.9,19.0,0.191,0.543,17.3,18.4,0.21,HOU,2022,reg
48.0,48.0,2022-01-25,,SAS,L,104.0,134.0,,101.1,130.2,102.9,0.263,0.358,0.491,52.1,53.8,7.8,4.3,0.458,13.8,32.1,0.179,0.634,11.1,28.9,0.059,HOU,2022,reg
49.0,49.0,2022-01-28,,POR,L,110.0,125.0,,107.8,122.5,102.0,0.392,0.519,0.594,47.2,65.8,5.9,7.1,0.544,17.0,14.3,0.304,0.673,14.3,10.8,0.198,HOU,2022,reg
50.0,50.0,2022-01-31,,GSW,L,108.0,122.0,,109.0,123.2,99.1,0.345,0.512,0.558,52.6,69.4,4.0,7.5,0.524,14.9,20.9,0.238,0.644,14.3,20.0,0.238,HOU,2022,reg
51.0,51.0,2022-02-02,,CLE,W,115.0,104.0,,117.1,105.9,98.2,0.402,0.488,0.596,56.5,64.1,11.2,5.1,0.561,11.1,18.2,0.28,0.556,17.1,29.3,0.188,HOU,2022,reg
52.0,52.0,2022-02-04,@,SAS,L,106.0,131.0,,105.6,130.5,100.4,0.349,0.398,0.553,55.7,41.7,9.0,9.8,0.5,16.6,21.4,0.277,0.646,11.7,29.7,0.18,HOU,2022,reg
53.0,53.0,2022-02-06,,NOP,L,107.0,120.0,,107.1,120.1,99.9,0.19,0.536,0.588,50.0,70.0,5.0,14.6,0.571,16.5,15.2,0.131,0.61,12.3,15.2,0.338,HOU,2022,reg
54.0,54.0,2022-02-08,@,NOP,L,97.0,110.0,,98.0,111.1,99.0,0.36,0.488,0.487,47.8,59.4,8.1,6.3,0.448,17.4,34.0,0.233,0.575,17.6,21.6,0.225,HOU,2022,reg
55.0,55.0,2022-02-10,,TOR,L,120.0,139.0,,118.8,137.6,101.0,0.366,0.463,0.63,47.4,58.1,4.9,6.9,0.622,18.1,36.1,0.22,0.624,10.1,33.3,0.186,HOU,2022,reg
56.0,56.0,2022-02-14,@,UTA,L,101.0,135.0,,105.6,141.2,95.6,0.337,0.446,0.53,61.6,65.7,5.2,8.2,0.494,11.2,20.0,0.229,0.652,11.6,36.1,0.213,HOU,2022,reg
57.0,57.0,2022-02-16,@,PHO,L,121.0,124.0,,114.0,116.8,106.2,0.289,0.454,0.553,46.2,54.8,4.7,8.1,0.5,12.8,27.1,0.247,0.552,9.7,16.3,0.337,HOU,2022,reg
58.0,58.0,2022-02-17,@,LAC,L,111.0,142.0,,105.5,135.0,105.2,0.209,0.407,0.559,58.8,69.0,7.6,3.5,0.533,16.1,24.0,0.154,0.652,14.8,34.3,0.239,HOU,2022,reg
59.0,59.0,2022-02-25,@,ORL,L,111.0,119.0,,106.7,114.4,104.0,0.213,0.5,0.54,56.8,50.0,11.5,6.4,0.543,11.2,18.5,0.096,0.584,16.6,24.4,0.265,HOU,2022,reg
60.0,60.0,2022-02-27,,LAC,L,98.0,99.0,,100.8,101.8,97.3,0.196,0.457,0.49,61.5,74.3,8.2,0.0,0.473,6.5,10.9,0.12,0.513,16.8,24.4,0.26,HOU,2022,reg
61.0,61.0,2022-03-01,,LAC,L,100.0,113.0,,100.8,113.9,99.2,0.177,0.406,0.483,55.0,55.3,8.1,9.2,0.464,11.9,26.9,0.115,0.505,13.4,35.4,0.167,HOU,2022,reg
62.0,62.0,2022-03-02,,UTA,L,127.0,132.0,OT,117.0,121.6,98.3,0.349,0.593,0.64,59.0,62.8,11.1,6.1,0.622,14.6,11.6,0.233,0.632,15.8,27.5,0.187,HOU,2022,reg
63.0,63.0,2022-03-04,@,DEN,L,101.0,116.0,,104.6,120.1,96.6,0.265,0.434,0.545,48.2,65.8,4.1,5.7,0.518,13.9,22.5,0.181,0.529,9.1,22.2,0.291,HOU,2022,reg
64.0,64.0,2022-03-06,,MEM,W,123.0,112.0,,117.7,107.2,104.5,0.439,0.415,0.629,47.1,53.5,3.8,7.0,0.604,14.8,22.2,0.293,0.479,9.2,24.5,0.196,HOU,2022,reg
65.0,65.0,2022-03-07,@,MIA,L,106.0,123.0,,109.6,127.2,96.7,0.25,0.489,0.543,60.2,56.4,8.3,11.7,0.517,10.1,19.6,0.17,0.615,13.4,35.1,0.121,HOU,2022,reg
66.0,66.0,2022-03-09,,LAL,W,139.0,130.0,OT,119.8,112.1,105.1,0.186,0.392,0.63,49.0,48.1,6.0,7.4,0.593,15.3,21.7,0.176,0.554,12.5,23.1,0.178,HOU,2022,reg
67.0,67.0,2022-03-11,,DAL,L,100.0,113.0,,99.8,112.8,100.2,0.221,0.349,0.53,54.7,70.7,9.0,5.8,0.512,12.1,12.5,0.14,0.517,12.2,26.1,0.25,HOU,2022,reg
68.0,68.0,2022-03-13,@,NOP,L,105.0,130.0,,102.4,126.7,102.6,0.325,0.403,0.597,53.6,61.5,2.9,6.6,0.584,22.1,22.5,0.195,0.57,9.2,31.8,0.258,HOU,2022,reg
69.0,69.0,2022-03-16,,PHO,L,112.0,129.0,,117.4,135.2,95.4,0.224,0.459,0.6,59.8,61.9,9.4,4.8,0.588,11.4,20.0,0.141,0.626,9.8,35.1,0.105,HOU,2022,reg
70.0,70.0,2022-03-18,,IND,L,118.0,121.0,,114.7,117.6,102.9,0.405,0.342,0.634,52.3,61.5,8.7,13.8,0.57,14.7,14.3,0.354,0.535,10.6,30.2,0.129,HOU,2022,reg
71.0,71.0,2022-03-20,,MEM,L,98.0,122.0,,90.7,112.9,108.0,0.279,0.36,0.507,53.1,70.3,5.6,4.8,0.488,15.0,10.2,0.163,0.563,11.9,14.9,0.146,HOU,2022,reg
72.0,72.0,2022-03-21,,WAS,W,115.0,97.0,,120.3,101.4,95.6,0.153,0.459,0.634,51.6,71.4,5.2,14.3,0.612,12.5,14.0,0.129,0.447,10.3,20.8,0.247,HOU,2022,reg
73.0,73.0,2022-03-23,@,DAL,L,91.0,110.0,,93.7,113.3,97.1,0.341,0.341,0.482,48.3,51.5,8.2,9.4,0.427,14.5,26.1,0.256,0.535,12.0,19.5,0.209,HOU,2022,reg
74.0,74.0,2022-03-25,@,POR,W,125.0,106.0,,129.0,109.4,96.9,0.277,0.542,0.671,50.7,62.8,12.4,4.6,0.633,14.7,26.5,0.241,0.524,15.2,31.7,0.2,HOU,2022,reg
75.0,75.0,2022-03-26,@,POR,W,115.0,98.0,,114.2,97.4,100.7,0.214,0.417,0.626,57.3,77.3,11.9,15.1,0.613,18.6,21.1,0.143,0.462,18.6,41.2,0.129,HOU,2022,reg
76.0,76.0,2022-03-28,,SAS,L,120.0,123.0,,115.0,117.9,104.4,0.304,0.533,0.575,56.0,68.4,4.8,12.7,0.522,10.3,20.4,0.261,0.505,10.4,33.3,0.22,HOU,2022,reg
77.0,77.0,2022-03-30,,SAC,L,118.0,121.0,,111.6,114.4,105.8,0.266,0.447,0.562,46.3,53.5,6.6,5.8,0.527,14.6,27.9,0.202,0.5,7.5,25.0,0.274,HOU,2022,reg
78.0,78.0,2022-04-01,,SAC,L,117.0,122.0,,116.7,121.7,100.3,0.268,0.464,0.539,51.1,63.4,9.0,13.2,0.51,9.2,27.8,0.186,0.593,11.9,21.1,0.321,HOU,2022,reg
79.0,79.0,2022-04-03,,MIN,L,132.0,139.0,,122.6,129.1,107.7,0.341,0.471,0.675,47.1,58.3,7.4,8.9,0.659,19.7,30.6,0.235,0.692,16.4,21.9,0.233,HOU,2022,reg
80.0,80.0,2022-04-05,@,BRK,L,105.0,118.0,,105.1,118.1,99.9,0.253,0.434,0.477,52.0,45.0,8.0,12.2,0.46,9.1,31.0,0.141,0.541,14.8,28.6,0.291,HOU,2022,reg
81.0,81.0,2022-04-08,@,TOR,L,115.0,117.0,,114.3,116.3,100.6,0.296,0.358,0.628,50.0,55.8,6.0,4.5,0.593,17.2,20.0,0.235,0.495,8.6,27.7,0.229,HOU,2022,reg
82.0,82.0,2022-04-10,,ATL,L,114.0,130.0,,118.0,134.6,96.6,0.225,0.517,0.583,59.5,58.5,4.1,8.2,0.556,7.6,14.0,0.169,0.638,11.8,31.7,0.218,HOU,2022,reg
1.0,1.0,2021-10-20,@,CHO,L,122.0,123.0,,111.7,112.6,109.2,0.267,0.522,0.607,47.4,69.0,1.8,13.2,0.561,14.5,19.0,0.233,0.491,6.3,21.8,0.168,IND,2022,reg
2.0,2.0,2021-10-22,@,WAS,L,134.0,135.0,OT,126.5,127.4,96.0,0.206,0.351,0.633,47.5,53.8,4.7,10.7,0.613,10.2,17.9,0.155,0.622,8.1,14.6,0.191,IND,2022,reg
3.0,3.0,2021-10-23,,MIA,W,102.0,91.0,OT,95.7,85.3,96.6,0.216,0.402,0.48,50.0,47.4,9.4,8.6,0.443,13.1,23.7,0.165,0.434,18.5,19.6,0.132,IND,2022,reg
4.0,4.0,2021-10-25,,MIL,L,109.0,119.0,,106.0,115.7,102.8,0.189,0.4,0.559,47.2,57.5,5.8,1.9,0.522,16.3,25.5,0.167,0.547,12.4,16.7,0.306,IND,2022,reg
5.0,5.0,2021-10-27,@,TOR,L,100.0,118.0,,101.5,119.7,98.6,0.215,0.367,0.578,50.6,50.0,6.1,10.0,0.544,21.0,26.5,0.177,0.53,10.0,34.0,0.12,IND,2022,reg
6.0,6.0,2021-10-29,@,BRK,L,98.0,105.0,,96.2,103.1,101.8,0.247,0.312,0.475,52.1,54.1,8.8,14.0,0.441,12.0,21.6,0.172,0.487,16.1,22.2,0.408,IND,2022,reg
7.0,7.0,2021-10-30,,TOR,L,94.0,97.0,,95.1,98.1,98.9,0.198,0.531,0.534,54.5,71.4,8.1,16.7,0.512,18.5,18.2,0.136,0.484,15.6,27.3,0.087,IND,2022,reg
8.0,8.0,2021-11-01,,SAS,W,131.0,118.0,,129.3,116.4,101.4,0.132,0.418,0.68,48.0,71.2,10.9,6.6,0.67,14.3,26.3,0.099,0.607,15.2,21.6,0.112,IND,2022,reg
9.0,9.0,2021-11-03,,NYK,W,111.0,98.0,,116.5,102.9,95.3,0.154,0.451,0.571,48.4,61.9,7.3,11.1,0.549,11.8,23.8,0.121,0.443,9.2,26.4,0.241,IND,2022,reg
10.0,10.0,2021-11-05,@,POR,L,106.0,110.0,,111.4,115.6,95.1,0.114,0.477,0.574,51.2,65.1,8.4,4.7,0.568,10.6,16.3,0.068,0.591,13.6,15.4,0.159,IND,2022,reg
11.0,11.0,2021-11-07,@,SAC,W,94.0,91.0,,99.0,95.8,95.0,0.217,0.301,0.517,37.9,35.1,8.4,14.0,0.482,18.8,34.2,0.169,0.429,11.4,16.3,0.226,IND,2022,reg
12.0,12.0,2021-11-10,@,DEN,L,98.0,101.0,,108.0,111.3,90.7,0.131,0.369,0.552,44.8,55.0,5.5,20.4,0.542,14.4,26.3,0.083,0.5,9.7,22.4,0.202,IND,2022,reg
13.0,13.0,2021-11-11,@,UTA,W,111.0,100.0,,114.1,102.8,97.3,0.198,0.323,0.532,41.1,44.2,7.2,9.8,0.505,11.1,33.3,0.146,0.524,11.4,15.6,0.157,IND,2022,reg
14.0,14.0,2021-11-13,,PHI,W,118.0,113.0,,124.4,119.2,94.8,0.183,0.341,0.666,55.4,70.2,7.4,15.2,0.659,14.5,20.0,0.122,0.494,12.1,37.5,0.281,IND,2022,reg
15.0,15.0,2021-11-15,@,NYK,L,84.0,92.0,,92.0,100.8,91.3,0.186,0.43,0.451,51.1,50.0,6.6,11.5,0.419,8.8,19.1,0.14,0.494,11.7,18.6,0.081,IND,2022,reg
16.0,16.0,2021-11-17,@,DET,L,89.0,97.0,,93.0,101.3,95.7,0.241,0.468,0.509,49.4,42.4,5.2,9.6,0.475,17.1,17.1,0.177,0.475,12.3,18.2,0.263,IND,2022,reg
17.0,17.0,2021-11-19,@,CHO,L,118.0,121.0,,115.2,118.1,102.4,0.364,0.409,0.578,54.2,46.3,9.8,12.0,0.528,8.9,17.0,0.284,0.617,15.4,16.7,0.259,IND,2022,reg
18.0,18.0,2021-11-20,,NOP,W,111.0,94.0,,111.3,94.2,99.8,0.198,0.418,0.561,53.1,66.7,11.0,12.9,0.538,10.0,16.3,0.143,0.432,14.2,22.4,0.205,IND,2022,reg
19.0,19.0,2021-11-22,@,CHI,W,109.0,77.0,,113.9,80.5,95.7,0.2,0.344,0.557,39.2,67.5,7.3,21.1,0.517,11.7,25.0,0.178,0.4,8.9,9.4,0.106,IND,2022,reg
20.0,20.0,2021-11-24,,LAL,L,116.0,124.0,OT,107.4,114.8,97.8,0.231,0.442,0.506,50.0,59.5,2.8,8.6,0.466,8.8,24.6,0.183,0.521,10.0,19.1,0.263,IND,2022,reg
21.0,21.0,2021-11-26,,TOR,W,114.0,97.0,,121.1,103.1,94.1,0.113,0.402,0.56,43.6,66.0,6.4,6.8,0.541,11.3,37.8,0.093,0.455,10.0,26.5,0.18,IND,2022,reg
22.0,22.0,2021-11-28,,MIL,L,100.0,118.0,,101.4,119.6,98.6,0.174,0.489,0.505,53.6,55.3,6.1,3.6,0.478,11.6,23.5,0.13,0.556,12.3,28.3,0.2,IND,2022,reg
23.0,23.0,2021-11-29,@,MIN,L,98.0,100.0,,97.3,99.3,100.7,0.231,0.407,0.489,50.0,75.0,6.0,6.4,0.445,12.3,17.0,0.187,0.494,13.0,17.0,0.232,IND,2022,reg
24.0,24.0,2021-12-01,,ATL,L,111.0,114.0,,115.2,118.3,96.4,0.178,0.367,0.572,50.6,52.3,8.3,7.5,0.544,9.3,19.0,0.144,0.605,12.5,17.9,0.116,IND,2022,reg
25.0,25.0,2021-12-03,,MIA,L,104.0,113.0,,114.8,124.8,90.6,0.413,0.45,0.55,49.4,57.1,7.7,6.4,0.494,12.1,29.3,0.313,0.63,13.0,25.0,0.136,IND,2022,reg
26.0,26.0,2021-12-06,,WAS,W,116.0,110.0,,127.4,120.8,91.0,0.268,0.28,0.633,42.9,58.1,11.0,15.2,0.579,14.9,38.2,0.256,0.574,11.7,25.0,0.21,IND,2022,reg
27.0,27.0,2021-12-08,,NYK,W,122.0,102.0,,128.1,107.1,95.2,0.291,0.314,0.629,46.2,58.7,8.4,7.1,0.593,10.2,26.5,0.233,0.471,11.9,25.0,0.244,IND,2022,reg
28.0,28.0,2021-12-10,,DAL,W,106.0,93.0,,119.6,104.9,88.7,0.138,0.414,0.574,45.7,68.3,7.9,5.5,0.546,12.3,34.2,0.126,0.488,13.6,27.9,0.131,IND,2022,reg
29.0,29.0,2021-12-13,,GSW,L,100.0,102.0,,104.1,106.2,96.1,0.356,0.345,0.497,52.8,45.7,11.4,9.3,0.443,9.0,25.5,0.264,0.548,16.6,23.7,0.119,IND,2022,reg
30.0,30.0,2021-12-15,@,MIL,L,99.0,114.0,,105.9,122.0,93.5,0.133,0.458,0.564,45.8,61.5,6.4,9.8,0.536,17.8,28.2,0.12,0.567,8.5,22.7,0.133,IND,2022,reg
31.0,31.0,2021-12-16,,DET,W,122.0,113.0,,122.4,113.4,99.7,0.308,0.352,0.59,47.4,57.8,6.0,12.5,0.533,8.0,20.5,0.275,0.537,11.3,15.4,0.321,IND,2022,reg
32.0,32.0,2021-12-21,@,MIA,L,96.0,125.0,,100.8,131.3,95.2,0.322,0.356,0.483,55.8,71.0,6.3,6.5,0.42,10.8,22.4,0.264,0.611,9.9,32.6,0.095,IND,2022,reg
33.0,33.0,2021-12-23,,HOU,W,118.0,106.0,,127.5,114.5,92.6,0.216,0.432,0.612,37.3,58.7,6.5,14.0,0.597,13.5,42.9,0.148,0.531,12.4,20.0,0.263,IND,2022,reg
34.0,34.0,2021-12-26,@,CHI,L,105.0,113.0,,108.4,116.6,96.9,0.223,0.319,0.509,47.1,56.1,9.3,9.4,0.479,8.0,26.9,0.16,0.638,14.9,6.1,0.211,IND,2022,reg
35.0,35.0,2021-12-29,,CHO,L,108.0,116.0,,103.6,111.3,104.3,0.337,0.523,0.547,51.6,69.4,7.7,10.2,0.517,15.4,20.0,0.221,0.571,12.4,18.6,0.224,IND,2022,reg
36.0,36.0,2021-12-31,,CHI,L,106.0,108.0,,105.9,107.9,100.1,0.319,0.341,0.511,43.3,60.5,7.0,13.6,0.462,14.1,33.3,0.242,0.477,10.0,17.4,0.302,IND,2022,reg
37.0,37.0,2022-01-02,@,CLE,L,104.0,108.0,,110.3,114.5,94.3,0.169,0.554,0.583,55.2,64.9,6.4,9.7,0.56,13.6,20.0,0.133,0.5,9.9,28.6,0.227,IND,2022,reg
38.0,38.0,2022-01-04,@,NYK,L,94.0,104.0,,106.0,117.2,88.7,0.421,0.5,0.522,59.3,68.8,3.4,5.8,0.48,11.8,19.6,0.276,0.525,9.8,35.0,0.25,IND,2022,reg
39.0,39.0,2022-01-05,,BRK,L,121.0,129.0,,120.3,128.3,100.5,0.341,0.476,0.641,53.5,63.4,3.0,7.7,0.579,15.3,19.4,0.317,0.599,10.8,25.7,0.302,IND,2022,reg
40.0,40.0,2022-01-08,,UTA,W,125.0,113.0,,129.0,116.6,96.9,0.4,0.363,0.664,50.6,68.2,9.3,14.3,0.638,9.6,14.3,0.288,0.565,14.0,21.4,0.214,IND,2022,reg
41.0,41.0,2022-01-10,@,BOS,L,98.0,101.0,OT,91.6,94.4,96.9,0.181,0.394,0.483,53.0,61.1,9.3,10.0,0.441,16.5,19.6,0.16,0.443,16.6,24.5,0.261,IND,2022,reg
42.0,42.0,2022-01-12,,BOS,L,100.0,119.0,,108.0,128.5,92.6,0.233,0.419,0.527,50.0,67.5,6.5,12.5,0.506,11.2,26.8,0.151,0.628,12.7,21.2,0.269,IND,2022,reg
43.0,43.0,2022-01-14,,PHO,L,94.0,112.0,,96.5,114.9,97.4,0.205,0.489,0.49,54.8,58.8,9.2,11.7,0.46,11.1,18.8,0.148,0.517,13.3,26.7,0.239,IND,2022,reg
44.0,44.0,2022-01-17,@,LAC,L,133.0,139.0,,132.2,138.2,100.6,0.237,0.34,0.621,47.4,60.0,8.0,8.7,0.582,10.1,34.1,0.206,0.659,11.7,23.5,0.378,IND,2022,reg
45.0,45.0,2022-01-19,@,LAL,W,111.0,104.0,,118.8,111.3,93.4,0.167,0.333,0.575,45.5,63.6,6.4,14.3,0.55,11.9,33.3,0.133,0.506,10.1,26.1,0.144,IND,2022,reg
46.0,46.0,2022-01-20,@,GSW,W,121.0,117.0,OT,109.1,105.5,100.4,0.358,0.368,0.55,52.5,56.1,10.8,5.8,0.511,14.1,25.5,0.253,0.495,16.4,30.0,0.255,IND,2022,reg
47.0,47.0,2022-01-22,@,PHO,L,103.0,113.0,,104.5,114.6,98.6,0.321,0.345,0.537,53.7,51.4,5.1,7.0,0.5,15.8,24.5,0.226,0.526,9.7,30.4,0.125,IND,2022,reg
48.0,48.0,2022-01-24,@,NOP,L,113.0,117.0,,112.9,116.9,100.1,0.287,0.529,0.577,52.3,68.4,5.0,12.1,0.546,14.8,23.3,0.207,0.5,10.6,27.9,0.33,IND,2022,reg
49.0,49.0,2022-01-26,,CHO,L,126.0,158.0,,117.2,147.0,107.5,0.37,0.37,0.589,46.8,75.0,8.4,6.3,0.533,15.8,37.8,0.304,0.71,10.8,25.0,0.28,IND,2022,reg
50.0,50.0,2022-01-28,@,OKC,W,113.0,110.0,OT,106.9,104.1,95.7,0.305,0.411,0.524,41.7,61.0,6.6,11.5,0.5,16.3,36.5,0.189,0.526,12.0,19.6,0.105,IND,2022,reg
51.0,51.0,2022-01-29,@,DAL,L,105.0,132.0,,106.1,133.4,98.9,0.253,0.363,0.519,49.5,62.5,1.0,11.3,0.489,9.8,22.2,0.176,0.615,4.5,22.9,0.146,IND,2022,reg
52.0,52.0,2022-01-31,,LAC,W,122.0,116.0,,122.5,116.4,99.6,0.126,0.305,0.608,45.1,62.0,3.0,9.6,0.6,10.7,26.2,0.084,0.547,9.0,20.4,0.115,IND,2022,reg
53.0,53.0,2022-02-02,,ORL,L,118.0,119.0,,110.3,111.3,106.9,0.235,0.327,0.546,53.1,56.8,6.5,1.7,0.52,6.9,14.0,0.163,0.5,10.1,18.8,0.253,IND,2022,reg
54.0,54.0,2022-02-04,,CHI,L,115.0,122.0,,117.3,124.5,98.0,0.095,0.284,0.581,53.8,53.2,3.1,4.7,0.558,11.6,23.3,0.095,0.578,8.2,27.0,0.2,IND,2022,reg
55.0,55.0,2022-02-06,@,CLE,L,85.0,98.0,,93.2,107.4,91.2,0.205,0.373,0.47,51.5,54.8,5.5,3.8,0.422,17.4,27.7,0.181,0.47,10.2,32.0,0.226,IND,2022,reg
56.0,56.0,2022-02-08,@,ATL,L,112.0,133.0,,112.7,133.8,99.4,0.355,0.333,0.521,50.0,59.5,10.1,7.0,0.452,10.8,35.3,0.301,0.672,14.2,28.6,0.133,IND,2022,reg
57.0,57.0,2022-02-11,,CLE,L,113.0,120.0,,110.5,117.4,102.2,0.18,0.427,0.588,45.7,59.5,8.8,7.0,0.573,19.3,25.7,0.124,0.586,12.1,17.1,0.309,IND,2022,reg
58.0,58.0,2022-02-13,,MIN,L,120.0,129.0,,121.0,130.0,99.2,0.216,0.441,0.537,41.3,62.2,5.0,12.0,0.505,10.4,42.3,0.167,0.619,12.7,20.0,0.298,IND,2022,reg
59.0,59.0,2022-02-15,@,MIL,L,119.0,128.0,,115.4,124.2,103.1,0.204,0.441,0.587,53.4,68.1,7.8,3.5,0.597,10.6,20.8,0.086,0.616,13.1,22.5,0.256,IND,2022,reg
60.0,60.0,2022-02-16,,WAS,W,113.0,108.0,,116.6,111.4,96.9,0.349,0.241,0.59,52.4,66.7,9.3,11.1,0.566,10.3,17.9,0.229,0.522,11.7,26.7,0.143,IND,2022,reg
61.0,61.0,2022-02-25,,OKC,L,125.0,129.0,OT,113.0,116.6,100.2,0.218,0.366,0.565,51.4,63.3,7.2,15.7,0.554,11.2,21.8,0.129,0.55,9.0,22.0,0.178,IND,2022,reg
62.0,62.0,2022-02-27,,BOS,W,128.0,107.0,,130.7,109.3,97.9,0.222,0.367,0.648,44.9,53.2,7.2,10.4,0.617,12.4,26.3,0.189,0.495,9.1,23.5,0.187,IND,2022,reg
63.0,63.0,2022-02-28,@,ORL,L,103.0,119.0,,101.5,117.3,101.4,0.347,0.5,0.62,50.0,62.9,3.9,10.2,0.59,21.0,12.1,0.25,0.531,9.4,22.2,0.177,IND,2022,reg
64.0,64.0,2022-03-02,@,ORL,W,122.0,114.0,OT,109.3,102.1,101.1,0.372,0.394,0.558,49.1,56.1,10.8,10.8,0.5,14.1,25.9,0.298,0.505,15.9,23.1,0.165,IND,2022,reg
65.0,65.0,2022-03-04,@,DET,L,106.0,111.0,,109.2,114.4,97.0,0.28,0.4,0.472,48.6,61.5,4.1,14.1,0.44,11.1,38.9,0.18,0.527,11.3,35.8,0.128,IND,2022,reg
66.0,66.0,2022-03-06,@,WAS,L,123.0,133.0,,124.3,134.5,98.9,0.341,0.365,0.629,46.2,63.6,3.0,11.4,0.576,9.3,18.4,0.294,0.622,5.7,12.5,0.302,IND,2022,reg
67.0,67.0,2022-03-08,,CLE,L,124.0,127.0,,125.7,128.8,98.6,0.165,0.352,0.635,51.3,71.4,6.1,11.3,0.626,15.6,29.7,0.11,0.548,7.0,34.1,0.255,IND,2022,reg
68.0,68.0,2022-03-12,@,SAS,W,119.0,108.0,,117.0,106.2,101.7,0.163,0.391,0.603,52.5,51.1,5.9,14.7,0.565,11.6,19.6,0.163,0.466,9.9,28.3,0.127,IND,2022,reg
69.0,69.0,2022-03-13,@,ATL,L,128.0,131.0,,132.2,135.3,96.8,0.292,0.393,0.637,45.6,50.0,7.2,8.7,0.601,13.0,35.7,0.236,0.649,11.3,24.3,0.262,IND,2022,reg
70.0,70.0,2022-03-15,,MEM,L,102.0,135.0,,97.9,129.5,104.2,0.194,0.306,0.48,51.0,56.1,3.8,4.6,0.449,15.2,32.7,0.143,0.586,8.1,35.3,0.114,IND,2022,reg
71.0,71.0,2022-03-18,@,HOU,W,121.0,118.0,,117.6,114.7,102.9,0.188,0.426,0.553,47.7,61.7,6.8,7.7,0.535,10.6,30.2,0.129,0.57,14.7,14.3,0.354,IND,2022,reg
72.0,72.0,2022-03-20,,POR,W,129.0,98.0,,135.6,103.0,95.1,0.25,0.417,0.692,43.8,79.2,10.5,4.2,0.661,14.6,33.3,0.214,0.525,16.8,25.0,0.16,IND,2022,reg
73.0,73.0,2022-03-23,,SAC,L,109.0,110.0,,109.5,110.5,99.5,0.121,0.396,0.569,46.2,81.0,11.1,6.7,0.538,13.5,23.8,0.121,0.598,16.0,11.1,0.146,IND,2022,reg
74.0,74.0,2022-03-24,@,MEM,L,103.0,133.0,,103.5,133.7,99.5,0.25,0.359,0.504,64.0,51.3,7.0,15.7,0.473,9.7,18.8,0.174,0.651,14.5,42.1,0.129,IND,2022,reg
75.0,75.0,2022-03-26,@,TOR,L,91.0,131.0,,101.7,146.4,89.5,0.253,0.456,0.518,54.5,69.7,5.6,5.8,0.487,13.8,21.4,0.177,0.696,6.1,25.7,0.167,IND,2022,reg
76.0,76.0,2022-03-28,,ATL,L,123.0,132.0,,127.5,136.9,96.4,0.207,0.414,0.648,58.8,71.1,7.3,11.8,0.615,12.9,22.9,0.184,0.645,13.3,39.4,0.244,IND,2022,reg
77.0,77.0,2022-03-30,,DEN,L,118.0,125.0,,123.5,130.9,95.5,0.237,0.412,0.551,53.8,65.9,11.5,7.7,0.515,6.9,34.0,0.186,0.7,18.8,29.6,0.163,IND,2022,reg
78.0,78.0,2022-04-01,@,BOS,L,123.0,128.0,,126.9,132.1,96.9,0.284,0.444,0.675,57.1,59.5,9.3,6.0,0.623,14.9,21.6,0.272,0.614,14.4,33.3,0.313,IND,2022,reg
79.0,79.0,2022-04-03,,DET,L,117.0,121.0,,112.9,116.8,103.6,0.202,0.404,0.572,39.6,73.3,5.8,19.0,0.543,15.7,37.8,0.16,0.54,10.1,19.6,0.141,IND,2022,reg
80.0,80.0,2022-04-05,,PHI,L,122.0,131.0,,118.7,127.4,102.8,0.221,0.421,0.585,42.9,64.4,7.8,21.3,0.537,13.3,34.0,0.211,0.672,14.4,13.5,0.161,IND,2022,reg
81.0,81.0,2022-04-09,@,PHI,L,120.0,133.0,,119.1,132.0,100.8,0.462,0.295,0.639,57.5,68.3,7.9,10.7,0.59,15.3,20.0,0.359,0.622,12.8,36.8,0.233,IND,2022,reg
82.0,82.0,2022-04-10,@,BRK,L,126.0,134.0,,120.7,128.4,104.4,0.183,0.442,0.561,62.5,68.1,15.3,1.7,0.543,5.9,20.8,0.125,0.691,18.6,29.6,0.272,IND,2022,reg
1.0,1.0,2021-10-21,@,GSW,L,113.0,115.0,,110.4,112.4,102.3,0.219,0.417,0.537,57.6,57.1,8.8,3.8,0.51,6.2,15.7,0.156,0.608,18.5,24.4,0.169,LAC,2022,reg
